^SPX (Standard & Poors 500 Index),2933.68,0.0001
Apr 24 2019 @ 05:45 ET,Bid,2904.86,Ask,2953.74,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
08/16/2019,SPXW190816C02975000,56.2,10.9,56.6,57.9,2,0.1105,0.4373,0.0022,118,2975.000,SPXW190816P02975000,0,0,90.6,92.3,0,0.1127,-0.5534,0.0021,1
08/16/2019,SPX190816C02980000,0,0,53.7,54.9,0,0.1092,0.4254,0.0022,0,2980.000,SPX190816P02980000,0,0,92.6,94.3,0,0.1114,-0.5651,0.0021,0
08/16/2019,SPXW190816C02980000,0,0,53.9,55.2,0,0.1095,0.4258,0.0022,0,2980.000,SPXW190816P02980000,0,0,92.7,94.6,0,0.1116,-0.5647,0.0021,0
08/16/2019,SPX190816C02985000,0,0,51.1,52.4,0,0.1083,0.4139,0.0022,0,2985.000,SPX190816P02985000,0,0,95,96.9,0,0.1107,-0.5763,0.0021,0
08/16/2019,SPXW190816C02985000,0,0,51.4,52.6,0,0.1086,0.4143,0.0022,0,2985.000,SPXW190816P02985000,0,0,95.2,97,0,0.1108,-0.5759,0.0021,0
08/16/2019,SPX190816C02990000,48.45,10.15,48.6,49.9,1,0.1074,0.4022,0.0022,1,2990.000,SPX190816P02990000,0,0,97.4,99.3,0,0.1097,-0.5878,0.0021,0
08/16/2019,SPXW190816C02990000,0,0,48.8,49.9,0,0.1074,0.4025,0.0022,0,2990.000,SPXW190816P02990000,0,0,97.6,99.4,0,0.1098,-0.5873,0.0021,0
08/16/2019,SPX190816C02995000,44,7.8,46.2,47.4,58,0.1065,0.3905,0.0022,58,2995.000,SPX190816P02995000,0,0,99.9,101.9,0,0.1088,-0.5992,0.0021,0
08/16/2019,SPXW190816C02995000,0,0,46.4,47.6,0,0.1067,0.3909,0.0022,0,2995.000,SPXW190816P02995000,0,0,100.1,102,0,0.109,-0.5987,0.0021,0
08/16/2019,SPX190816C03000000,44,9.8,43.9,45,400,0.1057,0.3787,0.0022,3947,3000.000,SPX190816P03000000,0,0,102.3,104.3,0,0.1076,-0.6111,0.0021,12
08/16/2019,SPXW190816C03000000,43.99,9.64,44.1,45.1,1,0.1057,0.3791,0.0022,294,3000.000,SPXW190816P03000000,104.1,-15.6,102.5,104.4,6,0.1078,-0.6106,0.0021,6
08/16/2019,SPX190816C03005000,0,0,41.6,42.6,0,0.1047,0.3668,0.0022,0,3005.000,SPX190816P03005000,0,0,105.1,107.2,0,0.1071,-0.6223,0.0021,0
08/16/2019,SPXW190816C03005000,0,0,41.8,42.8,0,0.1049,0.3673,0.0022,0,3005.000,SPXW190816P03005000,0,0,105.3,107.2,0,0.1072,-0.6219,0.0021,0
08/16/2019,SPX190816C03010000,0,0,39.4,40.4,0,0.1039,0.355,0.0022,0,3010.000,SPX190816P03010000,0,0,107.8,109.9,0,0.1062,-0.6339,0.0021,0
08/16/2019,SPXW190816C03010000,39.24,8.69,39.5,40.5,1,0.1039,0.3553,0.0022,1,3010.000,SPXW190816P03010000,0,0,108,110,0,0.1064,-0.6334,0.0021,0
08/16/2019,SPX190816C03015000,0,0,37.3,38.3,0,0.1031,0.3432,0.0022,0,3015.000,SPX190816P03015000,0,0,110.6,112.7,0,0.1054,-0.6456,0.0021,0
08/16/2019,SPXW190816C03015000,0,0,37.5,38.4,0,0.1032,0.3437,0.0022,0,3015.000,SPXW190816P03015000,0,0,110.8,112.8,0,0.1055,-0.645,0.0021,0
08/16/2019,SPX190816C03020000,0,0,35.3,36.1,0,0.1022,0.3313,0.0021,0,3020.000,SPX190816P03020000,0,0,113.2,115.5,0,0.1043,-0.6577,0.0021,0
08/16/2019,SPXW190816C03020000,0,0,35.4,36.3,0,0.1023,0.3318,0.0021,0,3020.000,SPXW190816P03020000,0,0,113.6,115.7,0,0.1047,-0.6566,0.0021,0
08/16/2019,SPX190816C03025000,32.75,7.5,33.3,34.1,3,0.1014,0.3195,0.0021,729,3025.000,SPX190816P03025000,0,0,116.2,118.5,0,0.1035,-0.6691,0.0021,0
08/16/2019,SPXW190816C03025000,32.9,7.55,33.4,34.3,2,0.1015,0.32,0.0021,305,3025.000,SPXW190816P03025000,0,0,116.6,118.7,0,0.104,-0.668,0.0021,0
08/16/2019,SPX190816C03030000,31.38,7.63,31.4,32.2,1,0.1007,0.3078,0.0021,1,3030.000,SPX190816P03030000,0,0,119.2,121.8,0,0.103,-0.6803,0.0021,0
08/16/2019,SPXW190816C03030000,0,0,31.5,32.4,0,0.1008,0.3083,0.0021,0,3030.000,SPXW190816P03030000,0,0,119.4,121.6,0,0.1029,-0.68,0.0021,0
08/16/2019,SPX190816C03035000,0,0,29.6,30.4,0,0.1,0.2962,0.0021,0,3035.000,SPX190816P03035000,0,0,122.3,124.7,0,0.1021,-0.6921,0.0021,0
08/16/2019,SPXW190816C03035000,0,0,29.7,30.5,0,0.1,0.2966,0.0021,0,3035.000,SPXW190816P03035000,0,0,122.5,125,0,0.1024,-0.691,0.0021,0
08/16/2019,SPX190816C03040000,27.3,6.45,27.8,28.6,45,0.0992,0.2845,0.0021,45,3040.000,SPX190816P03040000,0,0,125.5,128.2,0,0.1017,-0.7028,0.002,0
08/16/2019,SPXW190816C03040000,0,0,28,28.8,0,0.0994,0.2853,0.0021,0,3040.000,SPXW190816P03040000,0,0,125.7,128.2,0,0.1018,-0.7022,0.002,0
08/16/2019,SPX190816C03045000,0,0,26.2,26.9,0,0.0986,0.2733,0.002,0,3045.000,SPX190816P03045000,0,0,128.8,131.5,0,0.1011,-0.7138,0.002,0
08/16/2019,SPXW190816C03045000,0,0,26.3,27.1,0,0.0987,0.2739,0.002,0,3045.000,SPXW190816P03045000,0,0,128.9,131.5,0,0.1011,-0.7134,0.002,0
08/16/2019,SPX190816C03050000,23.8,5.5,24.6,25.2,5,0.0979,0.2618,0.002,2371,3050.000,SPX190816P03050000,0,0,132.1,134.9,0,0.1004,-0.7248,0.002,1
08/16/2019,SPXW190816C03050000,0,0,24.7,25.5,0,0.0981,0.2627,0.002,136,3050.000,SPXW190816P03050000,0,0,132.3,134.9,0,0.1006,-0.7241,0.002,0
08/16/2019,SPX190816C03055000,0,0,23.1,23.8,0,0.0974,0.2511,0.002,0,3055.000,SPX190816P03055000,0,0,135.5,138.3,0,0.0998,-0.7357,0.002,0
08/16/2019,SPXW190816C03055000,0,0,23.2,23.9,0,0.0974,0.2516,0.002,0,3055.000,SPXW190816P03055000,0,0,135.7,138.4,0,0.1,-0.7348,0.002,0
08/16/2019,SPX190816C03060000,0,0,21.6,22.3,0,0.0967,0.24,0.0019,0,3060.000,SPX190816P03060000,0,0,139,141.9,0,0.0993,-0.7461,0.0019,0
08/16/2019,SPXW190816C03060000,0,0,21.8,22.5,0,0.0969,0.241,0.0019,0,3060.000,SPXW190816P03060000,0,0,139.2,141.9,0,0.0995,-0.7454,0.0019,0
08/16/2019,SPX190816C03065000,0,0,20.3,21,0,0.0963,0.2297,0.0019,0,3065.000,SPX190816P03065000,0,0,142.6,145.5,0,0.0989,-0.7564,0.0019,0
08/16/2019,SPXW190816C03065000,0,0,20.4,21.1,0,0.0963,0.2302,0.0019,0,3065.000,SPXW190816P03065000,0,0,142.7,145.5,0,0.0989,-0.7558,0.0019,0
08/16/2019,SPX190816C03070000,0,0,19,19.6,0,0.0957,0.2191,0.0019,9,3070.000,SPX190816P03070000,0,0,146.5,149.2,0,0.0987,-0.7658,0.0018,0
08/16/2019,SPXW190816C03070000,0,0,19.1,19.8,0,0.0958,0.2199,0.0019,0,3070.000,SPXW190816P03070000,0,0,146.4,149.2,0,0.0985,-0.7657,0.0018,0
08/16/2019,SPX190816C03075000,0,0,17.8,18.4,0,0.0952,0.2091,0.0018,3391,3075.000,SPX190816P03075000,0,0,150.2,152.9,0,0.0982,-0.7757,0.0018,0
08/16/2019,SPXW190816C03075000,0,0,17.9,18.6,0,0.0954,0.21,0.0018,252,3075.000,SPXW190816P03075000,0,0,150.1,152.8,0,0.098,-0.7759,0.0018,0
08/16/2019,SPX190816C03080000,0,0,16.6,17.2,0,0.0947,0.1991,0.0018,0,3080.000,SPX190816P03080000,0,0,154,156.8,0,0.0979,-0.7849,0.0018,0
08/16/2019,SPXW190816C03080000,0,0,16.7,17.4,0,0.0949,0.2,0.0018,0,3080.000,SPXW190816P03080000,0,0,153.9,156.8,0,0.0978,-0.7849,0.0018,0
08/16/2019,SPX190816C03085000,0,0,15.6,16.2,0,0.0945,0.1901,0.0017,0,3085.000,SPX190816P03085000,0,0,157.6,160.7,0,0.0973,-0.7948,0.0017,0
08/16/2019,SPXW190816C03085000,0,0,15.7,16.3,0,0.0946,0.1907,0.0017,0,3085.000,SPXW190816P03085000,0,0,157.7,160.7,0,0.0974,-0.7942,0.0017,0
08/16/2019,SPX190816C03090000,0,0,14.6,15.1,0,0.094,0.1807,0.0017,0,3090.000,SPX190816P03090000,0,0,161.7,164.6,0,0.0972,-0.8033,0.0017,0
08/16/2019,SPXW190816C03090000,0,0,14.7,15.3,0,0.0942,0.1817,0.0017,0,3090.000,SPXW190816P03090000,0,0,161.6,164.4,0,0.0968,-0.8038,0.0017,0
08/16/2019,SPX190816C03095000,0,0,13.7,14.2,0,0.0938,0.1722,0.0016,0,3095.000,SPX190816P03095000,0,0,165.5,168.7,0,0.0968,-0.8122,0.0016,0
08/16/2019,SPXW190816C03095000,0,0,13.7,14.3,0,0.0938,0.1726,0.0016,0,3095.000,SPXW190816P03095000,0,0,165.6,168.7,0,0.0969,-0.8115,0.0016,0
08/16/2019,SPX190816C03100000,12.3,2.95,12.8,13.3,2156,0.0935,0.1637,0.0016,5313,3100.000,SPX190816P03100000,0,0,169.8,172.7,0,0.0968,-0.8199,0.0016,0
08/16/2019,SPXW190816C03100000,10.13,0.78,12.8,13.4,10,0.0935,0.1641,0.0016,298,3100.000,SPXW190816P03100000,0,0,169.9,172.8,0,0.097,-0.8189,0.0016,0
08/16/2019,SPX190816C03105000,0,0,11.9,12.4,0,0.0931,0.1551,0.0016,0,3105.000,SPX190816P03105000,0,0,173.7,176.9,0,0.0965,-0.8282,0.0016,0
08/16/2019,SPXW190816C03105000,0,0,12,12.6,0,0.0934,0.1562,0.0016,300,3105.000,SPXW190816P03105000,0,0,174,176.9,0,0.0969,-0.8269,0.0016,0
08/16/2019,SPX190816C03110000,0,0,11.1,11.7,0,0.093,0.1475,0.0015,0,3110.000,SPX190816P03110000,0,0,178.1,181.1,0,0.0967,-0.835,0.0015,0
08/16/2019,SPXW190816C03110000,8.93,0.68,11.2,11.8,10,0.0931,0.1483,0.0015,10,3110.000,SPXW190816P03110000,0,0,177.9,181.1,0,0.0964,-0.8352,0.0015,0
08/16/2019,SPX190816C03115000,0,0,10.5,10.9,0,0.0929,0.1403,0.0015,0,3115.000,SPX190816P03115000,0,0,182.3,185.3,0,0.0965,-0.8424,0.0015,0
08/16/2019,SPXW190816C03115000,0,0,10.5,11,0,0.0929,0.1406,0.0015,0,3115.000,SPXW190816P03115000,0,0,182.3,185.3,0,0.0965,-0.8419,0.0015,0
08/16/2019,SPX190816C03120000,0,0,9.8,10.2,0,0.0927,0.133,0.0014,0,3120.000,SPX190816P03120000,0,0,186.5,189.6,0,0.0964,-0.8494,0.0014,0
08/16/2019,SPXW190816C03120000,0,0,9.8,10.3,0,0.0927,0.1334,0.0014,0,3120.000,SPXW190816P03120000,0,0,186.6,189.6,0,0.097,-0.8476,0.0014,0
08/16/2019,SPX190816C03125000,0,0,9.2,9.6,0,0.0927,0.1264,0.0014,2253,3125.000,SPX190816P03125000,0,0,190.9,194,0,0.0967,-0.8554,0.0014,0
08/16/2019,SPXW190816C03125000,0,0,9.2,9.7,0,0.0927,0.1268,0.0014,50,3125.000,SPXW190816P03125000,0,0,190.7,193.8,0,0.0961,-0.8565,0.0014,0
08/16/2019,SPX190816C03130000,0,0,8.6,9,0,0.0926,0.1199,0.0013,0,3130.000,SPX190816P03130000,0,0,195,198.1,0,0.0959,-0.8637,0.0013,0
08/16/2019,SPXW190816C03130000,0,0,8.6,9.1,0,0.0926,0.1203,0.0013,0,3130.000,SPXW190816P03130000,0,0,195.3,198.4,0,0.0968,-0.861,0.0013,0
08/16/2019,SPX190816C03140000,0,0,7.5,8,0,0.0925,0.108,0.0012,0,3140.000,SPX190816P03140000,0,0,204.1,207.2,0,0.0969,-0.8734,0.0012,0
08/16/2019,SPXW190816C03140000,0,0,7.6,8.1,0,0.0927,0.1088,0.0012,0,3140.000,SPXW190816P03140000,0,0,204.1,207.2,0,0.0969,-0.8729,0.0012,0
08/16/2019,SPX190816C03150000,5.56,0.56,6.6,7,5,0.0925,0.0969,0.0011,575,3150.000,SPX190816P03150000,0,0,212.8,216,0,0.0964,-0.8858,0.0012,0
08/16/2019,SPXW190816C03150000,0,0,6.7,7.1,0,0.0927,0.0978,0.0011,127,3150.000,SPXW190816P03150000,0,0,213.1,216.3,0,0.0974,-0.8829,0.0012,0
08/16/2019,SPX190816C03160000,0,0,5.9,6.3,0,0.093,0.088,0.001,0,3160.000,SPX190816P03160000,0,0,222.2,225.4,0,0.0978,-0.8928,0.0011,0
08/16/2019,SPXW190816C03160000,0,0,5.9,6.3,0,0.0929,0.0881,0.001,0,3160.000,SPXW190816P03160000,0,0,222.2,225.4,0,0.0978,-0.8923,0.0011,0
08/16/2019,SPX190816C03170000,0,0,5.2,5.6,0,0.0932,0.0793,0.001,0,3170.000,SPX190816P03170000,0,0,231.1,234.4,0,0.0974,-0.9035,0.001,0
08/16/2019,SPXW190816C03170000,0,0,5.2,5.6,0,0.0931,0.0793,0.001,0,3170.000,SPXW190816P03170000,0,0,231.2,234.4,0,0.0976,-0.9026,0.001,0
08/16/2019,SPX190816C03175000,4.8,1,4.9,5.3,20,0.0934,0.0754,0.0009,458,3175.000,SPX190816P03175000,0,0,236,239.3,0,0.0986,-0.9052,0.001,0
08/16/2019,SPXW190816C03175000,0,0,4.9,5.3,0,0.0933,0.0754,0.0009,190,3175.000,SPXW190816P03175000,0,0,236.1,239.3,0,0.0989,-0.9043,0.001,0
08/16/2019,SPX190816C03180000,0,0,4.6,5,0,0.0936,0.0715,0.0009,0,3180.000,SPX190816P03180000,0,0,240.5,244,0,0.0987,-0.9094,0.0009,0
08/16/2019,SPXW190816C03180000,0,0,4.6,5,0,0.0935,0.0716,0.0009,0,3180.000,SPXW190816P03180000,0,0,240.5,244,0,0.0988,-0.9089,0.0009,0
08/16/2019,SPX190816C03190000,0,0,4.1,4.5,0,0.0941,0.0648,0.0008,0,3190.000,SPX190816P03190000,0,0,249.9,253.4,0,0.0995,-0.9161,0.0009,0
08/16/2019,SPXW190816C03190000,0,0,4.1,4.5,0,0.094,0.0648,0.0008,0,3190.000,SPXW190816P03190000,0,0,249.9,253.4,0,0.0996,-0.9155,0.0009,0
08/16/2019,SPX190816C03200000,3.6,0.6,3.7,4.1,600,0.0949,0.0592,0.0008,3002,3200.000,SPX190816P03200000,0,0,259.3,262.9,0,0.1003,-0.9221,0.0008,0
08/16/2019,SPXW190816C03200000,0,0,3.7,4.1,0,0.0948,0.0592,0.0008,390,3200.000,SPXW190816P03200000,0,0,259.3,262.7,0,0.1,-0.9225,0.0008,0
08/16/2019,SPX190816C03225000,0,0,2.85,3.2,0,0.0967,0.0469,0.0006,0,3225.000,SPX190816P03225000,0,0,283.2,286.9,0,0.1031,-0.9339,0.0007,0
08/16/2019,SPXW190816C03225000,0,0,2.85,3.2,0,0.0965,0.0469,0.0006,10,3225.000,SPXW190816P03225000,0,0,283.2,286.6,0,0.1025,-0.9348,0.0007,0
08/16/2019,SPX190816C03250000,0,0,2.25,2.55,0,0.0987,0.0376,0.0005,654,3250.000,SPX190816P03250000,0,0,307.4,311.1,0,0.1064,-0.9426,0.0006,0
08/16/2019,SPXW190816C03250000,0,0,2.25,2.55,0,0.0986,0.0376,0.0005,592,3250.000,SPXW190816P03250000,0,0,307.4,310.8,0,0.1077,-0.9402,0.0006,0
08/16/2019,SPX190816C03300000,0,0,1.45,1.75,0,0.1036,0.0252,0.0003,512,3300.000,SPX190816P03300000,0,0,356.1,359.9,0,0.1132,-0.9554,0.0004,0
08/16/2019,SPXW190816C03300000,0,0,1.45,1.7,0,0.1032,0.025,0.0003,359,3300.000,SPXW190816P03300000,0,0,356.1,359.6,0,0.1123,-0.9563,0.0004,0
08/16/2019,SPX190816C03400000,0,0,0.7,0.95,0,0.1144,0.0128,0.0002,3,3400.000,SPX190816P03400000,0,0,454.5,458.3,0,0.1286,-0.9685,0.0003,0
08/16/2019,SPXW190816C03400000,0,0,0.7,0.95,0,0.1143,0.0128,0.0002,306,3400.000,SPXW190816P03400000,0,0,454.5,458,0,0.1274,-0.9693,0.0003,0
08/16/2019,SPX190816C03500000,0,0,0.3,0.6,0,0.1244,0.0069,0.0001,0,3500.000,SPX190816P03500000,0,0,553.4,556.9,0,0.1433,-0.9758,0.0002,0
08/16/2019,SPXW190816C03500000,0,0,0.35,0.6,0,0.125,0.0072,0.0001,0,3500.000,SPXW190816P03500000,0,0,553.4,556.9,0,0.144,-0.9752,0.0002,0
08/16/2019,SPX190816C03600000,0,0,0.1,0.4,0,0.1334,0.0038,0.0001,0,3600.000,SPX190816P03600000,0,0,652.3,656.1,0,0.1597,-0.9791,0.0001,0
08/16/2019,SPXW190816C03600000,0,0,0.1,0.4,0,0.1332,0.0038,0.0001,65,3600.000,SPXW190816P03600000,0,0,652.3,655.8,0,0.1578,-0.9799,0.0001,0
08/16/2019,SPX190816C03700000,0,0,0,0.3,0,0.1423,0.0022,0,14,3700.000,SPX190816P03700000,0,0,751.4,754.9,0,0.172,-0.9827,0.0001,0
08/16/2019,SPXW190816C03700000,0,0,0,0.25,0,0.1396,0.0019,0,0,3700.000,SPXW190816P03700000,0,0,751.4,754.9,0,0.1732,-0.9821,0.0001,0
08/16/2019,SPX190816C03800000,0,0,0,0.2,0,0.1516,0.0014,0,0,3800.000,SPX190816P03800000,0,0,850.5,854,0,0.1855,-0.9845,0.0001,3
08/16/2019,SPXW190816C03800000,0,0,0,0.2,0,0.1513,0.0014,0,0,3800.000,SPXW190816P03800000,0,0,850.5,854,0,0.1871,-0.984,0.0001,0
08/30/2019,SPXW190830C01000000,0,0,1922.1,1925.6,0,0.02,0.9912,0,0,1000.000,SPXW190830P01000000,0,0,0,0.2,0,0.567,-0.0004,0,165
08/30/2019,SPXW190830C01100000,0,0,1823.1,1826.6,0,0.02,0.9911,0,0,1100.000,SPXW190830P01100000,0,0,0.05,0.25,0,0.5354,-0.0006,0,0
08/30/2019,SPXW190830C01200000,0,0,1724.1,1727.6,0,0.02,0.9899,0,0,1200.000,SPXW190830P01200000,0,0,0.1,0.3,0,0.502,-0.0008,0,2
08/30/2019,SPXW190830C01300000,0,0,1625.1,1628.6,0,0.02,0.9913,0,0,1300.000,SPXW190830P01300000,0,0,0.2,0.4,0,0.4759,-0.0012,0,61
08/30/2019,SPXW190830C01400000,0,0,1526.1,1529.7,0,0.02,0.9911,0,0,1400.000,SPXW190830P01400000,0.45,0.025,0.3,0.5,10,0.447,-0.0017,0,137
08/30/2019,SPXW190830C01500000,0,0,1427.2,1430.7,0,0.02,0.9909,0,0,1500.000,SPXW190830P01500000,0.6,0.025,0.45,0.65,10,0.421,-0.0024,0,471
08/30/2019,SPXW190830C01600000,0,0,1328.4,1331.9,0,0,0.9912,0,0,1600.000,SPXW190830P01600000,0,0,0.6,0.85,0,0.3946,-0.0032,0,25
08/30/2019,SPXW190830C01650000,0,0,1278.9,1282.4,0,0,0.9908,0,0,1650.000,SPXW190830P01650000,0,0,0.75,1,0,0.384,-0.0039,0,0
08/30/2019,SPXW190830C01700000,0,0,1229.6,1233.1,0,0,0.991,0,0,1700.000,SPXW190830P01700000,0,0,0.9,1.15,0,0.3723,-0.0047,0,91
08/30/2019,SPXW190830C01750000,0,0,1180.2,1183.7,0,0,0.9905,0,0,1750.000,SPXW190830P01750000,0,0,1.05,1.3,0,0.3601,-0.0055,0,0
08/30/2019,SPXW190830C01800000,0,0,1130.9,1134.4,0,0,0.9887,0,0,1800.000,SPXW190830P01800000,0,0,1.25,1.5,0,0.3489,-0.0065,0,199
08/30/2019,SPXW190830C01850000,0,0,1081.6,1085.1,0,0,0.9866,0,0,1850.000,SPXW190830P01850000,0,0,1.5,1.75,0,0.3382,-0.0078,0,120
08/30/2019,SPXW190830C01900000,0,0,1032.4,1035.8,0,0,0.9899,0,0,1900.000,SPXW190830P01900000,0,0,1.75,2.05,0,0.3273,-0.0093,0,578
08/30/2019,SPXW190830C01950000,0,0,983.2,986.6,0,0.2425,0.9897,0,0,1950.000,SPXW190830P01950000,0,0,2.1,2.4,0,0.3171,-0.0111,0.0001,211
08/30/2019,SPXW190830C02000000,0,0,934.1,937.5,0,0.2579,0.9868,0,100,2000.000,SPXW190830P02000000,0,0,2.5,2.8,0,0.3068,-0.0133,0.0001,362
08/30/2019,SPXW190830C02050000,0,0,885,888.4,0,0.2585,0.984,0,0,2050.000,SPXW190830P02050000,3.2,-0.2,3,3.3,10,0.297,-0.016,0.0001,647
08/30/2019,SPXW190830C02075000,0,0,860.5,863.9,0,0.2579,0.9823,0.0001,0,2075.000,SPXW190830P02075000,0,0,3.2,3.6,0,0.2917,-0.0174,0.0001,54
08/30/2019,SPXW190830C02100000,0,0,836.1,839.5,0,0.2582,0.9802,0.0001,100,2100.000,SPXW190830P02100000,3.78,-0.32,3.5,3.9,4,0.2868,-0.0191,0.0001,87
08/30/2019,SPXW190830C02125000,0,0,811.7,815,0,0.2561,0.9783,0.0001,0,2125.000,SPXW190830P02125000,0,0,3.9,4.3,0,0.2826,-0.0212,0.0001,120
08/30/2019,SPXW190830C02150000,0,0,787.3,790.6,0,0.2541,0.9761,0.0001,0,2150.000,SPXW190830P02150000,0,0,4.2,4.7,0,0.2776,-0.0231,0.0001,40
08/30/2019,SPXW190830C02175000,0,0,762.9,766.2,0,0.2512,0.9739,0.0001,27,2175.000,SPXW190830P02175000,4.9,-0.4,4.6,5.1,20,0.2728,-0.0254,0.0001,808
08/30/2019,SPXW190830C02200000,0,0,738.3,741.6,0,0.2453,0.9725,0.0001,0,2200.000,SPXW190830P02200000,5.32,-0.43,5.1,5.5,6,0.2681,-0.0279,0.0001,133
08/30/2019,SPXW190830C02225000,0,0,714.3,717.6,0,0.2458,0.9684,0.0001,0,2225.000,SPXW190830P02225000,0,0,5.5,6,0,0.2631,-0.0305,0.0001,158
08/30/2019,SPXW190830C02250000,0,0,690,693.3,0,0.2422,0.9655,0.0001,0,2250.000,SPXW190830P02250000,6.38,-0.57,6,6.5,1,0.2582,-0.0333,0.0002,136
08/30/2019,SPXW190830C02275000,0,0,665.9,669.1,0,0.2393,0.9619,0.0002,0,2275.000,SPXW190830P02275000,6.95,-0.6,6.6,7.1,20,0.2536,-0.0367,0.0002,64
08/30/2019,SPXW190830C02300000,0,0,641.5,644.7,0,0.2339,0.9593,0.0002,0,2300.000,SPXW190830P02300000,0,0,7.2,7.7,0,0.2487,-0.0401,0.0002,697
08/30/2019,SPXW190830C02325000,0,0,617.4,620.6,0,0.2304,0.9553,0.0002,0,2325.000,SPXW190830P02325000,0,0,7.9,8.4,0,0.2441,-0.0441,0.0002,17
08/30/2019,SPXW190830C02350000,0,0,593.4,596.6,0,0.227,0.9507,0.0002,0,2350.000,SPXW190830P02350000,8.91,-0.99,8.6,9.1,1,0.2391,-0.0483,0.0002,47
08/30/2019,SPXW190830C02375000,0,0,569.5,572.7,0,0.2236,0.9456,0.0002,0,2375.000,SPXW190830P02375000,0,0,9.5,10,0,0.2348,-0.0533,0.0003,530
08/30/2019,SPXW190830C02400000,0,0,545.9,549,0,0.221,0.9394,0.0003,5,2400.000,SPXW190830P02400000,10.55,-1.3,10.4,10.9,1,0.2301,-0.0585,0.0003,192
08/30/2019,SPXW190830C02425000,0,0,521.9,525,0,0.2159,0.9343,0.0003,0,2425.000,SPXW190830P02425000,11.55,-1.45,11.3,11.9,11,0.2252,-0.0641,0.0003,205
08/30/2019,SPXW190830C02450000,0,0,498.4,501.5,0,0.2129,0.9271,0.0003,0,2450.000,SPXW190830P02450000,12.68,-1.52,12.4,13,1,0.2205,-0.0705,0.0003,165
08/30/2019,SPXW190830C02475000,0,0,474.9,477.9,0,0.2089,0.9199,0.0004,0,2475.000,SPXW190830P02475000,0,0,13.6,14.2,0,0.2159,-0.0775,0.0004,789
08/30/2019,SPXW190830C02490000,0,0,460.6,463.6,0,0.2055,0.916,0.0004,0,2490.000,SPXW190830P02490000,0,0,14.3,14.9,0,0.2127,-0.0818,0.0004,712
08/30/2019,SPXW190830C02500000,0,0,451.4,454.4,0,0.2046,0.9122,0.0004,0,2500.000,SPXW190830P02500000,15.08,-1.97,14.9,15.5,1,0.2111,-0.0852,0.0004,805
08/30/2019,SPXW190830C02510000,0,0,441.9,444.9,0,0.2023,0.9094,0.0004,0,2510.000,SPXW190830P02510000,16.4,-1.25,15.4,16,10,0.209,-0.0883,0.0004,25
08/30/2019,SPXW190830C02520000,0,0,432.8,435.7,0,0.2013,0.9052,0.0004,0,2520.000,SPXW190830P02520000,0,0,16,16.6,0,0.2071,-0.0918,0.0005,5
08/30/2019,SPXW190830C02525000,0,0,427.9,431.1,0,0.2001,0.9038,0.0005,0,2525.000,SPXW190830P02525000,17.2,-1.5,16.3,16.9,10,0.2062,-0.0936,0.0005,311
08/30/2019,SPXW190830C02530000,0,0,423.5,426.4,0,0.1996,0.9016,0.0005,0,2530.000,SPXW190830P02530000,0,0,16.6,17.2,0,0.2052,-0.0954,0.0005,88
08/30/2019,SPXW190830C02540000,0,0,414,416.9,0,0.1971,0.8986,0.0005,0,2540.000,SPXW190830P02540000,0,0,17.2,17.8,0,0.2032,-0.099,0.0005,18
08/30/2019,SPXW190830C02550000,0,0,404.7,407.6,0,0.1952,0.8948,0.0005,0,2550.000,SPXW190830P02550000,18.02,-2.48,17.9,18.5,1,0.2015,-0.103,0.0005,83
08/30/2019,SPXW190830C02560000,0,0,395.7,398.6,0,0.1943,0.8899,0.0005,0,2560.000,SPXW190830P02560000,0,0,18.5,19.2,0,0.1995,-0.1069,0.0005,0
08/30/2019,SPXW190830C02570000,0,0,386.5,389.4,0,0.1926,0.8856,0.0005,0,2570.000,SPXW190830P02570000,0,0,19.2,19.9,0,0.1976,-0.1111,0.0005,7
08/30/2019,SPXW190830C02575000,0,0,381.9,384.8,0,0.1916,0.8835,0.0006,0,2575.000,SPXW190830P02575000,0,0,19.6,20.2,0,0.1966,-0.1132,0.0006,29
08/30/2019,SPXW190830C02580000,0,0,377.4,380.2,0,0.1909,0.8811,0.0006,0,2580.000,SPXW190830P02580000,0,0,20,20.6,0,0.1957,-0.1155,0.0006,8
08/30/2019,SPXW190830C02590000,0,0,368,370.8,0,0.1883,0.8773,0.0006,0,2590.000,SPXW190830P02590000,0,0,20.7,21.4,0,0.1938,-0.12,0.0006,356
08/30/2019,SPXW190830C02600000,0,0,358.9,361.9,0,0.1869,0.8722,0.0006,1,2600.000,SPXW190830P02600000,0,0,21.5,22.2,0,0.1919,-0.1247,0.0006,502
08/30/2019,SPXW190830C02610000,0,0,350,352.8,0,0.1854,0.8669,0.0006,0,2610.000,SPXW190830P02610000,0,0,22.3,23,0,0.1899,-0.1296,0.0006,357
08/30/2019,SPXW190830C02620000,0,0,340.8,343.5,0,0.1831,0.8623,0.0007,0,2620.000,SPXW190830P02620000,0,0,23.2,23.9,0,0.1881,-0.1348,0.0007,179
